epsilon,sim,dp_intercept,dp_beta1,dp_beta2,dp_se_intercept,dp_se_beta1,dp_se_beta2,dp_covered_intercept,dp_covered_beta1,dp_covered_beta2,ols_intercept,ols_beta1,ols_beta2
10.0,40,-0.22389813767377217,1.3190028270906642,2.1265918346351316,0.16995298116070925,0.1929200147370908,0.25401084537254953,True,True,True,0.00036299810664107424,1.056895035212948,1.9851797864694252
10.0,41,-0.2591111340211404,1.207488832552917,1.7245880610925663,0.16953542260979662,0.2407062129758956,0.18199826919592707,True,True,True,-0.007735110258170939,1.026206006071591,2.006757124908395
10.0,42,-0.2916241153950313,0.7411399333674005,2.1012518135583913,0.18618181824109825,0.20490430892036401,0.23680556274541167,True,True,True,-0.037471312612241715,0.955814598354942,2.0258353635504
10.0,43,-0.09624493750694516,0.986461310370822,2.096980006685552,0.19977889707640145,0.18173328353482576,0.2622644038652355,True,True,True,-0.00693300732674592,1.0087561572063148,1.9730901583779301
10.0,44,-0.14113104064799348,1.5375434526786198,1.8684322764233414,0.18639140947683733,0.23450961473772336,0.20414922383517262,True,False,True,0.007205587225607537,1.0198531424233401,2.022538544525309
10.0,45,0.27552980941984,0.9663817057747826,2.3232960163133747,0.17404217817270498,0.1957697860172794,0.29140471340869467,True,True,True,-0.008582054877541656,0.9501899042808823,1.9927140454773706
10.0,46,0.1233580480136354,0.512670415676058,2.084643856373313,0.16697774505551344,0.1555157838166435,0.2411825292758546,True,False,True,0.05522015783204441,0.9815765447786517,2.05260179758885
10.0,47,-0.1368396910781877,0.8350188794268796,2.097184492387322,0.17272642117685993,0.19639440924172985,0.24314427855262882,True,True,True,-0.01642102990729074,1.0018851649900973,2.010773573431669
10.0,48,0.30753591279120107,1.406499549169285,2.518455574566963,0.17687655872448008,0.19492281540256245,0.2635517768388841,True,False,False,0.007535352889841158,1.0375939661720952,1.9918184771651082
10.0,49,-0.15370803543945732,0.9516812090472808,1.9313990124061666,0.19042861974924458,0.1670049957952485,0.21320845802129784,True,True,True,0.0105898293881782,0.9680348997243279,1.999243345266843
10.0,50,0.032702247736577886,0.8628714735411109,2.2872834963362108,0.18344957893275277,0.2049069009342812,0.2616070970983067,True,True,True,-0.014447284287360126,1.0406037336815557,2.0640957468110126
10.0,51,0.19748606821736353,1.2267020472390227,2.442456550149773,0.15833727780670176,0.20637948491148808,0.31362115431757126,True,True,True,0.006740204998461944,0.980265305434096,2.000594256293638
10.0,52,0.08632403222586363,1.142147290233895,2.496225647549469,0.17542847198225212,0.17579140945553826,0.3194717488175843,True,True,True,-0.007073137155574463,0.9960862834068024,1.9675941224901394
10.0,53,-0.2211375034557558,0.6814408260444876,1.6679559265917128,0.20228841443564807,0.18744962703416243,0.20495215756678964,True,True,True,0.007297318218308604,0.9682287245951536,2.056010748585286
10.0,54,0.007783728198723823,1.1100600653485435,1.8048526478426528,0.2102662458470634,0.16622990632052606,0.2013520210206673,True,True,True,-0.024265648982046695,1.0379766596663635,1.9980558562087267
10.0,55,-0.6569524854899433,1.33986382930112,2.6743131583275055,0.17994082381744345,0.19865101238535632,0.2593560975644483,False,True,False,0.011002789101745802,1.0307762125995525,1.9777415147079132
10.0,56,-0.11937966210315042,0.7167966789771809,2.1514627639462867,0.1801810204090971,0.1818135528625248,0.22875271374857034,True,True,True,0.01552833238411274,1.0114288588363425,2.0109561543854477
10.0,57,-0.13810022898716298,1.1968601003304296,2.3597378326339737,0.1920391242892058,0.19066844985911963,0.2650323813411039,True,True,True,0.023801019728728626,0.9722826006503319,1.9940740495697078
10.0,58,-0.10977329329232373,0.9756072826429185,2.5047137500698353,0.1747235202034915,0.18466530711571436,0.26506753360718344,True,True,True,-0.030946612011987028,0.9836761805062904,2.02391620585389
10.0,59,0.07180143104016684,1.3502908874596538,2.1607126592857524,0.1734338466371506,0.2185204805032383,0.2240238774757637,True,True,True,-0.014116750444662159,0.9458248818997228,2.0007167288422814
10.0,60,0.011298685459987431,0.8161461841848373,2.0891744465575446,0.19292277337437466,0.20278287175832196,0.22574762850607868,True,True,True,-0.033711317577923366,0.9825671396761172,1.9753983676717226
10.0,61,-0.006601064133959838,0.7393379899561524,1.8658989883605,0.20046739658635085,0.22941738677691143,0.25018450605900505,True,True,True,0.01178319061142808,0.9851101438547227,1.9711177257038712
10.0,62,0.05536489213195381,1.08560349868068,1.7229922884906805,0.17972171802504358,0.18721506491397538,0.22640099169380232,True,True,True,0.025121404786267676,1.0319215398273571,2.040990791532542
10.0,63,0.053993126848291675,1.213293998527711,2.1104325735338945,0.1790095900742313,0.21885457787352214,0.23306685288459314,True,True,True,-0.012647663563897998,0.9571118534934372,2.0146809877819964
10.0,64,0.22773890623774212,0.902010231013749,2.3090735086794196,0.18548428869739692,0.1913273863723821,0.271526353149854,True,True,True,-0.024645140872823504,1.0534060442876307,2.011466665542358
10.0,65,-0.13190014754984403,1.1782501982292903,2.1832709627482108,0.19548054759768826,0.18855593719145528,0.29259427467979876,True,True,True,-0.02262205402153921,0.9617577254375724,1.9942021762017
10.0,66,-0.07751441803033429,1.0276781118261187,1.9365667581647672,0.18964532696371894,0.19847832710323873,0.203508277822691,True,True,True,0.011970089046590294,0.9391120359695143,2.0188267312182613
10.0,67,0.017466524588750847,1.2692761583144512,1.820872874876787,0.1777090333739968,0.21111612688645212,0.21031940842702704,True,True,True,0.04837844987234813,1.0594866995020988,2.060661290733769
10.0,68,-0.10402976585546211,1.6039734773722225,1.9225601220227835,0.16014820287496045,0.22955620019789189,0.21412074902371295,True,False,True,0.02539592206011923,1.0173579595875804,1.9786339466512552
10.0,69,0.29269856432201274,0.7925073335752594,2.5132544914469883,0.185773257238479,0.18316682028552678,0.28606364135024664,True,True,True,-0.02951428815708534,1.0287578235803834,1.967158130136473
10.0,70,-0.1666315008642535,1.2688020225578907,1.9473041593951008,0.1728184495419421,0.20772325349650447,0.2033542565886968,True,True,True,0.021743863144135966,0.9567253171287506,2.0360599781027977
10.0,71,0.3098707578610013,0.9765590742361658,1.7909319393679926,0.17683875125741458,0.21234588077176741,0.22278896095234169,True,True,True,0.01585217267195048,1.034888936868552,1.9763570582526253
10.0,72,0.1491624147172746,0.7408631535713807,2.0864727870558952,0.1756772519985437,0.16404133209283384,0.21237529768057448,True,True,True,0.013636178768498486,0.9873128106399092,1.9770678485334465
10.0,73,-0.10670042979978557,0.8733208924878941,2.2938320011334863,0.15309393844357763,0.1624610736955504,0.24272163619218948,True,True,True,0.02692659820642792,0.9798637943287388,2.002658426962101
10.0,74,-0.1641633707552315,0.9356420296497365,1.8303025411864609,0.16868133920476738,0.20195302359437692,0.21070999917975416,True,True,True,0.06745628690452184,0.9746410315482306,2.01767260303353
10.0,75,0.12838309658024444,1.1927187541428963,2.2403602093561945,0.18479409729189075,0.21359689310589391,0.23968642306436047,True,True,True,0.02210634476396032,1.066070511621949,1.9782886570211202
10.0,76,-0.3053987631263781,0.9964599277697916,1.9036880467703257,0.16587793748659999,0.18625735652628023,0.21536106055942297,True,True,True,0.03137699914450373,0.9487210367237711,1.9810554898246595
10.0,77,0.1486376752133213,0.9806440511715135,1.644392718623643,0.1786626449134937,0.18549281701443168,0.20010204909874166,True,True,True,-0.02040200761340457,1.0241045244062617,1.9267185561709048
10.0,78,-0.1329531591985337,1.254729005087462,2.014067464035022,0.165723879924051,0.21359359679910878,0.2196040683684191,True,True,True,-0.010916985537601162,0.9987419934957869,1.9916074318745536
10.0,79,-0.24204669145993457,0.9989761751483427,1.9398904016475507,0.174900816488317,0.19645838294039247,0.21294028322128497,True,True,True,0.006442340076437469,0.9720591858647285,1.9654246730007323
10.0,80,-0.22197751539885793,1.1579007118144358,1.9051868512538688,0.18143243291195485,0.21371609017223409,0.2242450849120355,True,True,True,-0.011394831233307305,0.9958612569010536,2.033365915755876
10.0,81,-0.14811767603239143,1.1348277365300552,2.191014202314223,0.16130347203020542,0.19334628515964583,0.26329894210278204,True,True,True,-0.10344813451927483,1.0531218948440997,1.9426746326247697
10.0,82,-0.31604333537585383,1.1809410036382952,1.9162836374559535,0.1716149071709072,0.19327850144108,0.21177123072028645,True,True,True,-0.024131685562571017,1.0073487349880113,2.038377955619029
10.0,83,0.27587716647931787,1.0626408795249906,2.227969481605763,0.19354024218707516,0.20649791209631194,0.2863898775364095,True,True,True,0.07913178033910603,1.0285869368830718,1.9868031808390216
10.0,84,0.09699206768595159,0.6699558435534616,2.1479796771954582,0.17420744644356914,0.1822752120461717,0.236874667964277,True,True,True,0.01558114598908061,1.0053287672074716,2.00324631530542
10.0,85,0.31939372137754385,0.9726290639844957,2.0790509258620746,0.19028606363514344,0.185655711372387,0.23173973007550122,True,True,True,0.011660979907386359,1.0078467202513655,2.0084303299362043
10.0,86,0.3289971996069927,1.1430579494488435,1.639504156124791,0.16830729996280042,0.18466423572305696,0.17978770620790002,True,True,False,-0.025439083984988356,0.9911118334713058,2.012445155056235
10.0,87,0.04169937947199546,1.1781606760121337,2.182757643347191,0.16668285085458184,0.2142567554098846,0.2626321220123431,True,True,True,-0.020743867096044866,0.9787714810584593,1.9704960405655618
10.0,88,-0.24455271553522986,0.9837928030546603,1.9088694374832231,0.16319081400158583,0.17699992558307479,0.20946257212567906,True,True,True,-0.06458276735532148,1.0283855746669617,2.0165275086549364
10.0,89,-0.2151963521391198,1.0098085396594008,2.1896814141338123,0.19166250529735684,0.1897977063800035,0.2579960231054712,True,True,True,-0.0013998109542509365,0.9596243743791246,2.0469220326659263
10.0,90,-0.05848559973845724,0.6984440411956143,1.8933705199557425,0.17032828242810452,0.16677949822700097,0.24414958835553113,True,True,True,0.040451155207460954,0.9711198410531849,2.024540622301453
10.0,91,0.07494918403781398,1.0250531376821113,2.3048620461362908,0.18224916509307232,0.19031738267838905,0.25493695607848793,True,True,True,0.029415459810647013,1.0334706779120195,2.0201184572960345
10.0,92,-0.180194294362899,1.0692026692167267,2.017953876765555,0.16219497063691202,0.18022608174276109,0.24286920789321975,True,True,True,-0.009207928511522454,1.0441799970303964,1.9843536614860553
10.0,93,-0.09013766810322626,0.7307127053063905,2.019864897223819,0.19034758463756857,0.17142351453566013,0.22626665595621903,True,True,True,-0.01645309704093565,1.022975317338128,1.9587928418105278
10.0,94,0.0726569061517998,1.0343292517179217,1.8228797714033262,0.18750501376708004,0.1937558729056462,0.22832336435133344,True,True,True,0.011646317387680384,1.0423153889026786,1.9602810754213305
10.0,95,0.13605400591509728,1.1719701259351547,1.7936395819196098,0.18380559207869573,0.17722374888930353,0.20512842595344966,True,True,True,-0.02763794583320723,1.0310651767170154,2.0038324399633103
10.0,96,-0.00481698965984095,0.9310299282300465,2.148190126660434,0.14916372215280133,0.19663619556767253,0.264841265665951,True,True,True,0.010830790732096175,0.9809963808945783,2.011090863739969
10.0,97,0.4197184867597933,0.6228712062692113,2.1375351293652964,0.19302124879573312,0.17152091757387827,0.2395459939726785,False,False,True,-0.03290196913037743,0.99780496284569,1.9983410828251886
10.0,98,-0.17065978888221525,1.0940334054525613,1.6509358664814793,0.193910882012921,0.18504386775550108,0.20091047014723573,True,True,True,-0.01559306407374883,0.983667602944711,1.9852380346534415
10.0,99,0.021785492378135884,0.7667767208060557,1.8531739249776078,0.17319747211546238,0.21617615268999021,0.20364408372552867,True,True,True,-0.048940269871468,0.989885259048858,2.022137921914564
